Panal,Module,Item Set,Item_Format,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60
assignPanal1,Stage_1L,S1_24,1,0.0361602835658362,0.0440088814680423,0.0535275285074805,0.0650555109960748,0.0789933656872425,0.0958102442761952,0.1160502824339506,0.1403367611903805,0.1693723008017017,0.2039326554073338,0.244850925877953,0.2929882957554706,0.3491869517889641,0.414201060409604,0.488603086399033,0.5726660198365824,0.6662277868065096,0.7685523160830048,0.8782113597779954,0.9930194444797766,1.1100566732381434,1.2258052403540105,1.3364023207454316,1.4379772568168805,1.5270058585118331,1.600596431705129,1.6566358865375237,1.693771768188275,1.711270115993084,1.7088393945842242,1.686520118001988,1.6447007122185058,1.58425082392833,1.506698393999521,1.4143486302947128,1.310263831338017,1.1980795042841907,1.0816947272610815,0.9649149056533513,0.8511303151018738,0.7430899613699999,0.6427938774505344,0.5514943560380783,0.4697769110172832,0.397686023513821,0.3348649763920447,0.2806880270671,0.2343726198911279,0.1950669735743233,0.161913467046225,0.1340910170674685,0.1108407081480238,0.0914789447883508,0.0754018603461822,0.0620839800264188,0.0510733970075149,0.0419850771558717,0.0344933919933019,0.028324589817657,0.0232496337025122,0.0190776403732766
assignPanal1,Stage_1L,S2_11,1,0.1602636166459441,0.1898207286306452,0.2248553411985827,0.2663666001510602,0.315523580199013,0.3736877141352301,0.4424348475355176,0.5235747240326526,0.6191643241217812,0.7315094267321214,0.8631457985406531,1.0167873166851225,1.1952230296672048,1.4011390577185447,1.6368357469776948,1.9038088893666447,2.2021721136139973,2.5299247124887656,2.882125058956224,3.250118548323014,3.621077002345941,3.978188760829653,4.301818557230231,4.571757512610692,4.770299763841959,4.885441535245631,4.91324328297338,4.858537126177845,4.733699449778363,4.555887323946857,4.343613572728448,4.113612182518905,3.8786740464163008,3.646719698405671,3.421017770926644,3.201243380531242,2.984987254365331,2.769327050289529,2.5521273450721806,2.3328386917791755,2.1127118769229103,1.8944998085277096,1.681837196309281,1.4785294925829833,1.2879450995056676,1.1126202114980608,0.9540966938340774,0.8129507889898158,0.6889435202541581,0.5812253050410751,0.4885441638567235,0.409427374565127,0.3423236531935763,0.2857045575653819,0.2381301395577943,0.198286343413667,0.165001782166102,0.1372505038475942,0.1141459462920342,0.0949298920879795,0.0789590595747821
assignPanal1,Stage_1L,S1_20,total,0.3714729647087291,0.4587013270074171,0.5647593368593433,0.6928202727602685,0.8461355488837266,1.0277868817072031,1.2403288768787493,1.4853279830825186,1.7628412479144566,2.070931867790684,2.40537478294086,2.759733153313089,3.12593967768635,3.495357607826847,3.8600360757630647,4.213609470843211,4.551194581762059,4.867885560494235,5.156088546145443,5.4028018414583165,5.588594534171556,5.689862999572321,5.684565094505544,5.559488015027858,5.315649575039034,4.969088462090835,4.546849623849296,4.080453443957,3.5997854425229088,3.129213036076666,2.686162201850199,2.2814388334777043,1.9204111475347216,1.604413401604201,1.3320340577969485,1.1001622173671657,0.9047759324830492,0.7415015697281512,0.6059872638086056,0.4941338634114568,0.4022218610360989,0.3269660838688617,0.2655229839715995,0.2154690133190517,0.1747632014394072,0.1417027959369134,0.1148776258614446,0.0931265547905605,0.0754978203043973,0.0612140302929693,0.0496419506446806,0.0402668516177785,0.0326709905520653,0.0265157314371369,0.0215267924073034,0.0174821407027417,0.0142021019148036,0.011541304645583,0.0093821361628371,0.0076294354802314,0.0062061957733498
assignPanal1,Stage_1L,S1_24,total,0.0620730530158614,0.0752226079470457,0.0911556866591442,0.1104505967923482,0.1337984781067665,0.1620213885856189,0.1960912792610507,0.2371487508170201,0.2865197796597424,0.3457276399117012,0.4164960007539641,0.5007376558838207,0.6005216291232682,0.7180097021588925,0.855352092750854,1.0145316203590469,1.197146928121468,1.4041289493424367,1.6353915542570627,1.889427951424208,2.1628800545047846,2.4501305291304787,2.7429986834980418,3.030660446287347,3.299946817338899,3.5361727204409585,3.7245639731670535,3.852158910110413,3.909809384635008,3.893729000776812,3.806086631884608,3.654453559193894,3.450329699235588,3.207259693486378,2.9390666724601875,2.6585343839876647,2.3766204103568027,2.1021157197501905,1.8416107681317968,1.5996462992287923,1.3789661020107618,1.1808198045783191,1.005280802529574,0.8515532711527554,0.7182488855269813,0.6036208789159839,0.50575016250471,0.4226842770325005,0.352534150394472,0.2935358573994988,0.2440851666767898,0.2027521548747224,0.1682820834961504,0.1395874548957672,0.1157349325314746,0.0959297492113486,0.0794993775300244,0.0658775934693798,0.0545895990970413,0.0452385479833136,0.0374936030097691
assignPanal1,Stage_1L,S2_11,total,0.1657609706241913,0.1964922245376381,0.2329506723177564,0.2761880471396145,0.3274368441551761,0.3881348665677036,0.4599497560684031,0.5448013464351742,0.6448782852159968,0.7626432924532065,0.9008184232791292,1.0623375413279867,1.2502478164211548,1.467535819981224,1.7168481104220996,2.000074331521134,2.317768788884547,2.6684131899497463,3.0475786106978444,3.4471330114963723,3.854748201886512,4.2540423377341074,4.6256744451077205,4.949510336809878,5.207598697971172,5.387260612606682,5.483347723374598,5.49887381077201,5.4437688370019615,5.332184728778644,5.179250508807492,4.998231418631763,4.7987448387907845,4.586239845968917,4.362567014818411,4.127250984754828,3.8790228309888217,3.617217693203187,3.342748199800864,3.058501738576336,2.769162082416206,2.4805941426637936,2.1990168614487664,1.930198931187293,1.6788520238233802,1.4483011050610497,1.2404221312750063,1.0557806000323224,0.8938854463558686,0.7534818584969964,0.6328291290646086,0.5299337784349739,0.4427273743579329,0.369190834017741,0.3074333325530018,0.2557360417401066,0.2125705424229566,0.1766002137534008,0.1466710314210427,0.121796448000827,0.1011395675894658
assignPanal1,Stage_2H,S1_1,1,0.0627533897380132,0.0727270703036719,0.0842719103462265,0.0976197728981278,0.113029392277516,0.1307864254223318,0.1512020338209305,0.1746093614819339,0.2013571273721305,0.2317994174243489,0.2662806779229344,0.3051149352052142,0.3485584752722836,0.396775709940489,0.449798838258279,0.5074832621482732,0.5694625334196214,0.6351087422538292,0.7035063225488137,0.7734485963779278,0.843466148265611,0.9118934578067956,0.97697466904868,1.0370013357029242,1.0904660136124256,1.1362082590497276,1.173526784419065,1.20223514082349,1.2226482330730344,1.235500783527946,1.241812572838207,1.242724992322403,1.239336854289491,1.2325645366311238,1.2230442824878436,1.2110854849842454,1.1966753294326282,1.179528511636161,1.1591711944302543,1.1350456509170912,1.1066208578715266,1.073494551713336,1.0354740452177436,0.9926264863889692,0.945293966008032,0.8940742537673565,0.8397729548312391,0.7833365176349684,0.7257771256329932,0.6680999654101608,0.6112411206441626,0.5560211722512662,0.5031163181161153,0.4530461050413653,0.406175034450573,0.3627244126136302,0.3227907103764367,0.2863671249987696,0.2533657413766771,0.2236384655638286,0.1969956142400808
assignPanal1,Stage_2H,S2_1,1,0.1536156675463968,0.1795149625302171,0.2095987901501044,0.2444618771229872,0.284750618495605,0.3311538650350052,0.3843866027364452,0.4451640911501425,0.5141636361755639,0.5919709613233829,0.6790083244383699,0.7754424331665912,0.8810722930566588,0.9952009056161562,1.1165006693753166,1.2428904607940172,1.3714517691633976,1.4984194509093252,1.619285313060186,1.7290443365619548,1.8225896021153096,1.895223561019064,1.943209220332994,1.964252065481697,1.9578005193804933,1.9250883859989008,1.8689083157351896,1.79317623399174,1.7023948930963595,1.6011339799098372,1.4936172216893768,1.3834607422546403,1.2735616984802414,1.1661056086300203,1.0626485884075487,0.9642332804303914,0.8715079143009076,0.7848305541574274,0.704351298487885,0.6300724230613114,0.5618902459743502,0.4996236853368828,0.4430340994206054,0.3918399118897979,0.3457283154566334,0.3043653294728715,0.2674047725204276,0.2344962900887696,0.2052923837027505,0.1794543423673091,0.1566570113960768,0.1365923982157598,0.1189721793813121,0.1035292227981581,0.090018269305913,0.0782159295392527,0.067920149287366,0.0589492840581731,0.0511409054369094,0.0443504414395465,0.0384497327476969
assignPanal1,Stage_2H,S1_1,total,0.0639477444109256,0.0742696856930869,0.0862644697607375,0.1001936762320457,0.1163544408505365,0.135082039852997,0.1567517386874996,0.181779479216218,0.2106208891213443,0.2437680339074026,0.2817433337641462,0.3250901918457562,0.3743602050286604,0.4300974462152555,0.4928213099147857,0.5630108517053692,0.641095375660344,0.7274579880933949,0.8224604058260664,0.9264975850842072,1.0400884826193406,1.1640030692720815,1.2994143973809842,1.4480476459564653,1.612276572101072,1.7950946016472624,1.9998685028605483,2.229776644375094,2.4868561314323143,2.7706544741377024,3.0766231494278724,3.394605200573991,3.7080059866572,3.994359188421094,4.2278128719816666,4.3834421583028105,4.442401836253811,4.396253703357224,4.248875088639478,4.015277332200254,3.7179238765343534,3.38199902240114,3.0311499003525446,2.68466396863491,2.3563021020098143,2.054459845984717,1.7831095333244222,1.5430175045568435,1.332895618486344,1.1503209295818952,0.992385121122546,0.8561057371215985,0.7386574546743832,0.6374818001139769,0.5503224610571489,0.475219609269693,0.4104846756504096,0.354668140993314,0.3065270001728425,0.2649949627108527,0.2291564473183777
assignPanal1,Stage_2H,S2_1,total,0.1620693339005179,0.189781435611256,0.2220659411492451,0.2596000855624785,0.3031300824400539,0.3534654270205264,0.411466750482589,0.4780248894374282,0.554028444829365,0.6403168860236623,0.7376164191675455,0.846456705705036,0.9670685287851696,1.0992661782856403,1.242324093116116,1.39486517977825,1.554787285086174,1.7192620428956285,1.884842393788064,2.0477060151575897,2.204037452948403,2.3505127197904354,2.4848057534903485,2.6060037091090518,2.714816363813015,2.813503242652434,2.905511799797696,2.994896064571691,3.085638361414541,3.1810087429280944,3.2830680585442744,3.392367046283311,3.507837406025254,3.626830710613076,3.74524890654484,3.8577277004524335,3.957871334511972,4.038573591448313,4.092471526989472,4.1125513381472,4.092866978962823,4.029269307527565,3.9200095142240334,3.7660925826699487,3.571306686787717,3.3419190467498328,3.086086751679144,2.813073811501939,2.53239230413666,2.252993491950933,1.982619331988472,1.7273859335265334,1.4916183107475995,1.2779066827074457,1.0873224605005718,0.9197219275562172,0.7740736393383923,0.6487634879419822,0.5418512031823394,0.4512686362235448,0.3749614742841407
assignPanal1,Stage_2L,S2_7,1,0.1369542781074944,0.1671303959721746,0.2040004792491936,0.2490053957794869,0.3038562358961162,0.3705587374306701,0.451422412455713,0.5490410729477712,0.6662253883979863,0.8058612918706651,0.9706623094089568,1.1627831289296748,1.3832726632388443,1.631376635037842,1.9037605529308768,2.193812890234261,2.491282398657842,2.782548577462809,3.051746593590185,3.282722872819129,3.461440373597084,3.5781630588554485,3.6287386826559898,3.614632609984013,3.541866275714769,3.4193833766721347,3.2574222758762263,3.066266634734012,2.855470675714705,2.6334701317953946,2.407435521747684,2.1832542265299137,1.9655790224136933,1.757916954836383,1.5627473341758231,1.3816596120455065,1.2155004258726436,1.064519095676966,0.9285030455256424,0.806897846708705,0.698909596893939,0.6035895269580148,0.5199020034525668,0.4467776942607463,0.3831538583632995,0.3280037092499083,0.2803566990958978,0.2393114278680242,0.2040427161461342,0.1738041997791262,0.1479276147646844,0.1258197497643275,0.1069578598641979,0.0908841659403939,0.0771999144734397,0.0655593455461644,0.0556638124576727,0.0472562136078757,0.0401158337028015,0.0340536440443541,0.0289080777469256
assignPanal1,Stage_2L,S2_14,1,0.0798867860898601,0.0891784338367368,0.0995079225432607,0.1109779184556976,0.1236975656984692,0.1377818442117501,0.1533505518926125,0.1705268204780149,0.189435064616012,0.2101982565922484,0.2329344177574525,0.257752225073026,0.284745651391503,0.3139875958046534,0.3455225205586881,0.37935819805438,0.4154567879324676,0.4537256092423737,0.494008139504475,0.5360759463797334,0.5796224142284442,0.624259232864756,0.6695166280814322,0.7148481915207934,0.7596408803610977,0.803230298853134,0.8449207759232268,0.8840090936615741,0.9198101199516168,0.9516821954058794,0.9790500464289682,1.0014233117890017,1.018409456067508,1.0297207714386845,1.0351761279512086,1.034698881771983,1.0283126941538998,1.0161368634486787,0.998382183066812,0.9753474949963532,0.947416270908223,0.915051974044989,0.8787908033974304,0.8392307323748252,0.7970164260974386,0.7528204574025807,0.7073220155071634,0.6611848263325366,0.6150361795488396,0.5694487842101263,0.5249267340823316,0.4818962815224872,0.4407015248541099,0.4016046109371325,0.3647897014944892,0.3303697649800787,0.2983952183007663,0.2688635181885229,0.2417289479990998,0.2169120232080229,0.1943081176500212
assignPanal1,Stage_2L,S2_7,total,0.1504648202977485,0.1835477196290921,0.2239709365864449,0.2733257335625699,0.3335105975674082,0.4067653231501528,0.4956924492956723,0.6032534962992707,0.7327215913409212,0.8875655101338223,1.0712347258311066,1.2868146443298378,1.5365324985250235,1.821126427624835,2.139151134587037,2.48638186760965,2.855570701890915,3.236849768811472,3.6189893437482543,3.9914568458094615,4.346836837479781,4.682837989650484,5.003042847701519,5.3158303582041,5.6313893592769775,5.957238141021628,6.293111566443375,6.6265741427865175,6.931213650371349,7.169230177582403,7.29890643148429,7.284941465867377,7.107674601942081,6.767763312977381,6.285517250633759,5.696296401764915,5.043771808219884,4.3724994292539145,3.721294645035884,3.118874079226321,2.582475440648145,2.119031958160716,1.7277657804210356,1.4030589847173482,1.136879631508938,0.9204987630092384,0.7455339166108608,0.6044806719810496,0.4909080599918109,0.399459276765427,0.3257547617137921,0.2662571563905116,0.2181311177064162,0.1791141562545793,0.1474049067534941,0.1215700189078549,0.1004683511592604,0.0831901585047753,0.0690087617161583,0.0573423526718896,0.0477239034601129
assignPanal1,Stage_2L,S2_14,total,0.1489263991578942,0.1713126530636517,0.1972429917042757,0.2272961959242576,0.2621440212035228,0.3025641197929573,0.3494536716483605,0.4038431748800949,0.4669094864613051,0.5399866917938563,0.6245726695576743,0.7223282519161459,0.8350646063631799,0.9647128488617158,1.113267955802064,1.2826969106942157,1.4747990689342318,1.6910057285547064,1.9321072765073348,2.197902309440908,2.4867768828306183,2.795246651209576,3.1175312018301136,3.445273584348927,3.7675538556278223,4.0713468377121895,4.342511364023218,4.5672590876027135,4.733867000964842,4.834249969561485,4.864990755903232,4.827572545782928,4.7278120443474005,4.574723309783416,4.379149570826002,4.152465824095435,3.905539606761216,3.648017625073358,3.3879251893186724,3.131526923605744,2.883385134064296,2.646551868852745,2.422835483021193,2.213091099279709,2.0174962626909907,1.8357867719077907,1.667440850982166,1.5118105345850934,1.3682063643362148,1.2359452218333136,1.1143720167812836,1.002864944916887,0.9008320394020444,0.8077044727431563,0.7229299867708029,0.6459681717306617,0.576288148066551,0.5133684854242143,0.4566988299383686,0.4057825968395855,0.360140124718189
